addr,chargeTp,cpId,cpNm,cpStat,cpTp,csId,csNm,lat,longi,statUpdatedatetime
충청북도 옥천군 옥천읍 삼양리 42-9 지상주차장,2,8691,급속01,1,10,3398,시외버스 공영주차장,36.307169,127.564357,
"전라남도 순천시 별량면 별량장길 25 (봉림리, 별량면사무소) (실외완전노출)면사무소 오른쪽 편",2,8723,급속01,1,10,3420,별량면사무소,34.8742984859346,127.451992299367,
제주특별자치도 제주시 산록북로 588 (오등동) 주차장 입구 왼쪽,2,1457,급속01,1,10,420,한라산국립공원 관음사탐방안내소,33.4219407318184,126.550590248156,
광주광역시 동구 제봉로 153-4 (궁동) (실외완전노출)주차장 진입 우측,2,1195,급속01,1,10,352,궁동공영주차장,35.1509651639862,126.919365409705,
"충청남도 아산시 남부로 370-24 (풍기동, 이순신종합운동장) 제5지하주차장",2,8183,급속01,2,10,3097,이순신종합운동장,36.7681761956,127.0207255346,
"경기도 수원시 권선구 세류로 60 B2 108동 1,2호 앞",2,2994,급속01,1,10,973,LH수원센트럴타운1단지,37.2653501429,127.0103989334,
대전광역시 유성구 배울2로 24 지하주차장,1,3300,완속02,4,03,1079,대덕테크노밸리3단지 아파트,36.421876,127.385874,
대전광역시 유성구 배울2로 24 지하주차장,1,3299,완속01,4,03,1079,대덕테크노밸리3단지 아파트,36.421876,127.385874,
대전광역시 유성구 배울2로 24 지하주차장,2,3298,급속01,1,10,1079,대덕테크노밸리3단지 아파트,36.421876,127.385874,
"서울특별시 성북구 동소문로 315 (길음동, 현대백화점미아점) 주차장",2,11297,급속04,1,07,4808,현대백화점 미아점,37.608453000228046,127.028746600946,
"서울특별시 성북구 동소문로 315 (길음동, 현대백화점미아점) 주차장",2,11296,급속03,1,07,4808,현대백화점 미아점,37.608453000228046,127.028746600946,
"서울특별시 성북구 동소문로 315 (길음동, 현대백화점미아점) 주차장",2,11295,급속02,1,07,4808,현대백화점 미아점,37.608453000228046,127.028746600946,
"서울특별시 성북구 동소문로 315 (길음동, 현대백화점미아점) 주차장",2,11294,급속01,1,07,4808,현대백화점 미아점,37.608453000228046,127.028746600946,
"대구광역시 달서구 용산동 성지로 11 지하주차장(102-105동 사이, 관리사무소 밑)",1,4894,완속03,1,03,1651,성서1차영남우방타운,35.854369,128.51704,
"대구광역시 달서구 용산동 성지로 11 지하주차장(102-105동 사이, 관리사무소 밑)",1,4893,완속02,1,03,1651,성서1차영남우방타운,35.854369,128.51704,
"대구광역시 달서구 용산동 성지로 11 지하주차장(102-105동 사이, 관리사무소 밑)",1,4892,완속01,1,03,1651,성서1차영남우방타운,35.854369,128.51704,
"대구광역시 달서구 용산동 성지로 11 지하주차장(102-105동 사이, 관리사무소 밑)",2,4891,급속01,1,10,1651,성서1차영남우방타운,35.854369,128.51704,
"경기도 용인시 처인구 중부대로1158번길 12 (삼가동, 행정타운늘푸른오스카빌) 102동 쪽 주차장",1,3991,완속02,1,03,1326,행정타운늘푸른오스카빌아파트,37.238592,127.163878,
"경기도 용인시 처인구 중부대로1158번길 12 (삼가동, 행정타운늘푸른오스카빌) 102동 쪽 주차장",1,3990,완속01,1,03,1326,행정타운늘푸른오스카빌아파트,37.238592,127.163878,
"경기도 용인시 처인구 중부대로1158번길 12 (삼가동, 행정타운늘푸른오스카빌) 102동 쪽 주차장",2,3989,급속01,1,10,1326,행정타운늘푸른오스카빌아파트,37.238592,127.163878,
경기도 용인시 처인구 지삼로 590 (삼가동) B2F B35,1,1842,완속02,1,03,559,용인행정타운 두산위브2단지,37.240151,127.167564,
경기도 용인시 처인구 지삼로 590 (삼가동) B2F B35,1,1841,완속01,1,03,559,용인행정타운 두산위브2단지,37.240151,127.167564,
경기도 용인시 처인구 지삼로 590 (삼가동) B2F B35,2,1840,급속01,1,10,559,용인행정타운 두산위브2단지,37.240151,127.167564,
"경기도 수원시 권선구 세권로43번길 26-6 (세류동, 수원권선 어울림) 지하 2층 전기실 앞",1,4029,완속01,1,03,1341,권선어울림,37.260223,127.009782,
"경기도 고양시 일산동구 산두로 88 (마두동, 정발마을1단지건영빌라) 안쪽 P2 지하주차장 1층",1,2835,완속02,6,03,917,정발마을1단지건영빌라,37.6665836783337,126.787896183972,
"경기도 고양시 일산동구 산두로 88 (마두동, 정발마을1단지건영빌라) 안쪽 P2 지하주차장 1층",1,2834,완속01,1,03,917,정발마을1단지건영빌라,37.6665836783337,126.787896183972,
서울특별시 동작구 상도동 상도로60길 20 지하2층 주차장,1,2871,완속01,6,03,932,상도대림 아파트,37.4931852401,126.9532620463,
인천광역시 연수구 컨벤시아대로42번길 61 지하2층 807동 18번기둥,1,4140,완속02,1,03,1384,송도더샵그린애비뉴8단지,37.400969,126.645754,
인천광역시 연수구 컨벤시아대로42번길 61 지하2층 807동 18번기둥,1,4139,완속01,1,03,1384,송도더샵그린애비뉴8단지,37.400969,126.645754,
인천광역시 연수구 컨벤시아대로42번길 61 지하2층 807동 18번기둥,2,4138,급속01,6,10,1384,송도더샵그린애비뉴8단지,37.400969,126.645754,
대구광역시 달서구 두류동 두류6길 9 자하주차장(102동 앞),1,2090,완속02,7,03,643,두류보성맨션 아파트,35.857735,128.566563,
대구광역시 달서구 두류동 두류6길 9 자하주차장(102동 앞),1,2089,완속01,7,03,643,두류보성맨션 아파트,35.857735,128.566563,
"전라남도 여수시 율촌면 여순로 386 (신풍리, 여수공항) (실외완전노출) 주차장 출구 좌측",2,8816,급속01,1,10,3470,여수공항,34.8418229412521,127.612794176105,
"경상남도 함양군 함양읍 교산중앙길 23 (교산리, 라비두스 아파트) 건물뒤 지상주차장",1,2792,완속02,1,03,905,라비두스,35.5228859246561,127.730714164549,
"경상남도 함양군 함양읍 교산중앙길 23 (교산리, 라비두스 아파트) 건물뒤 지상주차장",1,2791,완속01,6,03,905,라비두스,35.5228859246561,127.730714164549,
인천광역시 연수구 센트럴로 194 지하2층 C11번 기둥(연두색),1,6536,완속03,1,03,2386,송도더샵센트럴파크2차아파트,37.394218,126.641583,
인천광역시 연수구 센트럴로 194 지하2층 C11번 기둥(연두색),1,6535,완속02,1,03,2386,송도더샵센트럴파크2차아파트,37.394218,126.641583,
인천광역시 연수구 센트럴로 194 지하2층 C11번 기둥(연두색),1,6534,완속01,3,03,2386,송도더샵센트럴파크2차아파트,37.394218,126.641583,
인천광역시 연수구 센트럴로 194 지하2층 C11번 기둥(연두색),2,6533,급속01,1,10,2386,송도더샵센트럴파크2차아파트,37.394218,126.641583,
경기도 부천시 안곡로 284 지하B주차장,1,3166,완속02,4,03,1035,역곡한국 아파트,37.493254,126.814161,
경기도 부천시 안곡로 284 지하B주차장,1,3165,완속01,4,03,1035,역곡한국 아파트,37.493254,126.814161,
"경기도 시흥시 검바위2로 18 (은행동, 은행마을 녹원아파트) 지하1층주차장(수전실방향)",1,6548,완속02,1,03,2389,은행녹원아파트,37.43064,126.796284,
"경기도 시흥시 검바위2로 18 (은행동, 은행마을 녹원아파트) 지하1층주차장(수전실방향)",1,6547,완속01,1,03,2389,은행녹원아파트,37.43064,126.796284,
"제주특별자치도 서귀포시 중앙로 198-9 (동홍동, 동홍6주공아파트) 주공6단지 동쪽 주차장",1,3662,완속03,2,03,1218,제주서귀포동홍6단지LH 아파트,33.2630683052084,126.56071440799,
"제주특별자치도 서귀포시 중앙로 198-9 (동홍동, 동홍6주공아파트) 주공6단지 동쪽 주차장",1,3661,완속02,2,03,1218,제주서귀포동홍6단지LH 아파트,33.2630683052084,126.56071440799,
"제주특별자치도 서귀포시 중앙로 198-9 (동홍동, 동홍6주공아파트) 주공6단지 동쪽 주차장",1,3660,완속01,2,03,1218,제주서귀포동홍6단지LH 아파트,33.2630683052084,126.56071440799,
"제주특별자치도 서귀포시 중앙로 198-9 (동홍동, 동홍6주공아파트) 주공6단지 동쪽 주차장",2,3659,급속01,1,10,1218,제주서귀포동홍6단지LH 아파트,33.2630683052084,126.56071440799,
충청북도 충주시 원호암5길 32 102동 분리수거장 옆,1,6313,완속01,1,03,2304,호암리버빌아파트,36.954265,127.938275,
충청북도 충주시 원호암5길 32 102동 분리수거장 옆,2,6312,급속01,1,10,2304,호암리버빌아파트,36.954265,127.938275,
전북특별자치도 군산시 은파순환길 9 공원 주차장 은파 관리사무소 뒤,2,6836,급속01,6,10,2563,은파호수공원,35.955432,126.689087,
세종특별자치시 시청대로 236 지하주차장,2,7009,급속01,1,10,2658,새샘마을3단지아파트,36.484661,127.295578,
"경상남도 창원시 의창구 동읍 용정길 26 (송정리, 송정주공아파트) 입주민센터 앞",1,7406,완속01,1,03,2801,창원송정주공아파트,35.278020160014,128.701619810521,
"경상남도 창원시 의창구 동읍 용정길 26 (송정리, 송정주공아파트) 입주민센터 앞",2,7405,급속01,1,10,2801,창원송정주공아파트,35.278020160014,128.701619810521,
전라남도 순천시 연동남1길 32 (조례동) (실외완전노출)공영 주차장 내,2,6751,급속01,1,10,2502,왕지수매골 주차장,34.9562844004367,127.533479525838,
경기도 김포시 유현로 19 지하 1층 4번 주차장(블럭번호 7),1,5465,완속01,1,03,1869,김포유현마을신동아,37.597174,126.723169,
경기도 김포시 유현로 19 지하 1층 4번 주차장(블럭번호 7),2,5464,급속01,1,10,1869,김포유현마을신동아,37.597174,126.723169,
"부산광역시 금정구 동부곡로15번길 76 (부곡동, 롯데캐슬디아망) 지하3층 104동 06기둥",1,5756,완속02,4,03,1982,부곡롯데캐슬디아망 아파트,35.229421339826594,129.09475048062833,
"부산광역시 금정구 동부곡로15번길 76 (부곡동, 롯데캐슬디아망) 지하3층 104동 06기둥",1,5755,완속01,4,03,1982,부곡롯데캐슬디아망 아파트,35.229421339826594,129.09475048062833,
전북특별자치도 진안군 진안읍 마이산로 127 공영 주차장 화장실 옆,2,5992,급속01,1,10,2136,마이산 관광단지 공영주차장,35.775594830895,127.418820035228,
서울 동대문구 한천로 248 지하주차장 2층 D-69,1,4056,완속04,1,03,1350,휘경주공1단지,37.5829871567703,127.070747052227,
서울 동대문구 한천로 248 지하주차장 2층 D-69,1,4055,완속03,1,03,1350,휘경주공1단지,37.5829871567703,127.070747052227,
서울 동대문구 한천로 248 지하주차장 2층 D-69,1,4054,완속02,1,03,1350,휘경주공1단지,37.5829871567703,127.070747052227,
서울 동대문구 한천로 248 지하주차장 2층 D-69,1,4053,완속01,1,03,1350,휘경주공1단지,37.5829871567703,127.070747052227,
서울 동대문구 한천로 248 지하주차장 2층 D-69,2,4052,급속01,1,10,1350,휘경주공1단지,37.5829871567703,127.070747052227,
"경기도 고양시 일산서구 일현로 지하 97-27 (탄현동, 탄현역 공영 주차장) 지하2층 끝",2,5885,급속01,1,10,2044,탄현역 환승공영주차장,37.6949977417399,126.761556117622,
"경기도 화성시 동탄대로 87 (장지동, 동탄8동행정복지센터) 지하주차장 내",2,10099,급속01,1,07,4032,동탄8동 행정복지센터,37.1993313,127.094829,
경기도 화성시 봉담읍 덕우리 278 덕우공단 공영주차장 내,2,10091,급속01,1,07,4034,덕우공단 공영주차장,37.160122810683255,126.91666167688164,
"제주특별자치도 제주시 임항로 154 (건입동, 제주해양경찰서) 주차장",2,8814,급속02,1,10,3467,제주해양경찰서,33.519952,126.540272,
"제주특별자치도 제주시 임항로 154 (건입동, 제주해양경찰서) 주차장",2,8813,급속01,1,10,3467,제주해양경찰서,33.519952,126.540272,
강원특별자치도 고성군 거진읍 자산천로 236 주차장,2,8812,급속01,1,10,3465,국민체육센터,38.435167,128.452743,
"부산광역시 부산진구 가야대로 지하 777 (부전동, 가야로상 지하상가) 중앙몰 지하주차장",2,11239,급속01,1,07,4881,부산시설공단(중앙몰),35.1576781337327,129.05519204338438,
울산광역시 울주군 청량읍 청량천변로 103-9 (문죽리) 민원실 가기전 좌측 민원인주차장 내,2,11242,급속02,1,07,4886,울산구치소,35.528404187340534,129.26036244382084,
울산광역시 울주군 청량읍 청량천변로 103-9 (문죽리) 민원실 가기전 좌측 민원인주차장 내,2,11241,급속01,1,07,4886,울산구치소,35.528404187340534,129.26036244382084,
"부산광역시 수영구 남천동로 100 (남천동, 수영구청) 실외 주차장",2,11305,급속01,1,07,4896,수영구청,35.14542936363177,129.11265883531772,
"부산광역시 남구 백운포로 110 (용호동, 남구국민체육센터) 실외",2,11302,급속01,1,07,4891,남구국민체육센터,35.103495426839,129.10818195198632,
전라남도 나주시 빛가람동 346-1 주차장,2,8757,급속02,1,10,3443,빛가람동호수공원,35.018916332815785,126.78679641875847,
전라남도 나주시 빛가람동 346-1 주차장,2,8756,급속01,6,10,3443,빛가람동호수공원,35.018916332815785,126.78679641875847,
경남 사천시 주공로 32-1 체육관건물뒤 지상주차장,2,8730,급속01,1,10,3425,삼천포체육관 주차장,34.9431017490501,128.088205306329,
"제주특별자치도 제주시 독짓골8길 61 (이도이동, 명주1차) 지상",1,8476,완속03,2,03,3282,명주2차 아파트,33.4893543327612,126.531142451175,
"제주특별자치도 제주시 독짓골8길 61 (이도이동, 명주1차) 지상",1,8475,완속02,1,03,3282,명주2차 아파트,33.4893543327612,126.531142451175,
"제주특별자치도 제주시 독짓골8길 61 (이도이동, 명주1차) 지상",1,8474,완속01,1,03,3282,명주2차 아파트,33.4893543327612,126.531142451175,
경기도 화성시 동탄대로9길 76 (송동) 주차장 내,2,10098,급속01,1,07,4033,동탄2 크린에너지센터,37.1755053,127.0956533,
"경기도 하남시 세미로1길 11 (풍산동, 하남힐즈파크푸르지오 2단지) 지하2층",1,10114,완속03,2,03,4064,힐즈파크푸르지오2단지,37.54433673992995,127.19464333225551,
"경기도 하남시 세미로1길 11 (풍산동, 하남힐즈파크푸르지오 2단지) 지하2층",1,10113,완속02,1,03,4064,힐즈파크푸르지오2단지,37.54433673992995,127.19464333225551,
"경기도 하남시 세미로1길 11 (풍산동, 하남힐즈파크푸르지오 2단지) 지하2층",1,10083,완속01,1,03,4064,힐즈파크푸르지오2단지,37.54433673992995,127.19464333225551,
부산광역시 기장군 기장읍 차성서로 123 아파트 지하주차장,1,5785,완속02,6,03,1992,서부주공 아파트,35.24369400724467,129.20956117821814,
부산광역시 기장군 기장읍 차성서로 123 아파트 지하주차장,1,5784,완속01,1,03,1992,서부주공 아파트,35.24369400724467,129.20956117821814,
부산광역시 기장군 기장읍 차성서로 123 아파트 지하주차장,2,5783,급속01,1,10,1992,서부주공 아파트,35.24369400724467,129.20956117821814,
"부산광역시 사하구 하신중앙로 185 (신평동, 사하구 제2청사, 신평2동행정복지센터) 지하주차장 진입후 바로 좌회전",2,9940,급속02,1,07,3982,사하구 제2청사,35.09493722940992,128.96189336368886,
"부산광역시 사하구 하신중앙로 185 (신평동, 사하구 제2청사, 신평2동행정복지센터) 지하주차장 진입후 바로 좌회전",2,9939,급속01,1,07,3982,사하구 제2청사,35.09493722940992,128.96189336368886,
